sha256,duplicate_count,filename,extension,relative_path,canonical
26933c108b7600a4c4fd3ae27dbd16eefa79ccaafa229efc938661abdb2d08cd,3,Contest 33.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 33.docx,False
b075dfe473d860d2541cd75ef06864bc463c37331d6dd33ab18a20e10c0818fd,3,Contest 34.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 34.docx,True
b075dfe473d860d2541cd75ef06864bc463c37331d6dd33ab18a20e10c0818fd,3,Contest 34.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 34.docx,False
b075dfe473d860d2541cd75ef06864bc463c37331d6dd33ab18a20e10c0818fd,3,Contest 34.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 34.docx,False
98a41dfaa62d35d4b470a544450f75699b7051959e18c23f34a8abaecc4ab906,3,Contest 35.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 35.docx,True
98a41dfaa62d35d4b470a544450f75699b7051959e18c23f34a8abaecc4ab906,3,Contest 35.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 35.docx,False
98a41dfaa62d35d4b470a544450f75699b7051959e18c23f34a8abaecc4ab906,3,Contest 35.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 35.docx,False
128900c17e0500854d848ee047535cd80dae73d5faccbb0d3b39d3ada67fc2d2,3,Contest 37.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 37.docx,True
128900c17e0500854d848ee047535cd80dae73d5faccbb0d3b39d3ada67fc2d2,3,Contest 37.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 37.docx,False
128900c17e0500854d848ee047535cd80dae73d5faccbb0d3b39d3ada67fc2d2,3,Contest 37.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 37.docx,False
575cb0723f9092a188d700a056da7737891ece02d58d796fcefbff0f20f90801,3,Contest 39.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 39.docx,True
575cb0723f9092a188d700a056da7737891ece02d58d796fcefbff0f20f90801,3,Contest 39.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 39.docx,False
575cb0723f9092a188d700a056da7737891ece02d58d796fcefbff0f20f90801,3,Contest 39.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 39.docx,False
f68b952096ebecfcdb37cb62cd61aff2d622781d51622a026ec8bdf24f0a1aa4,3,Contest 40.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 40.docx,True
f68b952096ebecfcdb37cb62cd61aff2d622781d51622a026ec8bdf24f0a1aa4,3,Contest 40.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 40.docx,False
f68b952096ebecfcdb37cb62cd61aff2d622781d51622a026ec8bdf24f0a1aa4,3,Contest 40.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 40.docx,False
b484838076a3094da415aed390263b2db92187c978c1bc3884a3ed4317787726,3,Contest 5.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 5.docx,True
b484838076a3094da415aed390263b2db92187c978c1bc3884a3ed4317787726,3,Contest 5.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 5.docx,False
b484838076a3094da415aed390263b2db92187c978c1bc3884a3ed4317787726,3,Contest 5.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 5.docx,False
6eca222b68b10cc666b2be49dc54d0886863a0b255667a2e33ef2e0d8773da5e,3,Contest 6.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 6.docx,True
6eca222b68b10cc666b2be49dc54d0886863a0b255667a2e33ef2e0d8773da5e,3,Contest 6.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 6.docx,False
6eca222b68b10cc666b2be49dc54d0886863a0b255667a2e33ef2e0d8773da5e,3,Contest 6.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 6.docx,False
9deb08980627e1815e258de81ce227f705b77ecad1f5cedc191408fb2853fd3b,3,Contest 7.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 7.docx,True
9deb08980627e1815e258de81ce227f705b77ecad1f5cedc191408fb2853fd3b,3,Contest 7.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 7.docx,False
9deb08980627e1815e258de81ce227f705b77ecad1f5cedc191408fb2853fd3b,3,Contest 7.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 7.docx,False
047e47179e5217a99b59f9fa6dc872c53d6722289e54320dd49859bb107a0af1,3,Contest 8.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 8.docx,True
047e47179e5217a99b59f9fa6dc872c53d6722289e54320dd49859bb107a0af1,3,Contest 8.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 8.docx,False
047e47179e5217a99b59f9fa6dc872c53d6722289e54320dd49859bb107a0af1,3,Contest 8.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 8.docx,False
19773c9dada95c1370bbfad4434ad51384fc9478d0a7c162fd063d3aeb122f7b,3,Contest 9.docx,.docx,SMQ BIBLES\NSMQ 2017\Contest 9.docx,True
19773c9dada95c1370bbfad4434ad51384fc9478d0a7c162fd063d3aeb122f7b,3,Contest 9.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Contest 9.docx,False
19773c9dada95c1370bbfad4434ad51384fc9478d0a7c162fd063d3aeb122f7b,3,Contest 9.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Contest 9.docx,False
9dfd54027d30ffe28ebb43ae7a2fcf3ed39dd47a72cbd3cf9d479667ea930b88,3,Problem of the day MC.docx,.docx,SMQ BIBLES\NSMQ 2017\Problem of the day MC.docx,True
9dfd54027d30ffe28ebb43ae7a2fcf3ed39dd47a72cbd3cf9d479667ea930b88,3,Problem of the day MC.docx,.docx,SMQ BIBLES\NSMQ 2017\Chemistry Questions\Problem of the day MC.docx,False
9dfd54027d30ffe28ebb43ae7a2fcf3ed39dd47a72cbd3cf9d479667ea930b88,3,Problem of the day MC.docx,.docx,SMQ BIBLES\NSMQ 2017\NSMQ  Questions\Chemistry Questions\Problem of the day MC.docx,False
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3,biology.docx,.docx,SMQ BIBLES\sampled\biology.docx,True
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3,chemistry.docx,.docx,SMQ BIBLES\sampled\chemistry.docx,False
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3,maths.docx,.docx,SMQ BIBLES\sampled\maths.docx,False
2d764c1cfcc4ae9f43be881f0a9e20f03ffa7b391f080f5d4c40f075890e3d41,3,10.docx,.docx,SMQ BIBLES\weekends\complicated questions\riddles\10.docx,True
2d764c1cfcc4ae9f43be881f0a9e20f03ffa7b391f080f5d4c40f075890e3d41,3,Round 5.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST10 FF\Round 5.docx,False
2d764c1cfcc4ae9f43be881f0a9e20f03ffa7b391f080f5d4c40f075890e3d41,3,Round 5.docx,.docx,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST10\Round 5.docx,False
5e1b6f43dfb46150956635d040201400f68497eb879079b2101ffddc72ceb100,3,12.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\12.doc,True
5e1b6f43dfb46150956635d040201400f68497eb879079b2101ffddc72ceb100,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12 SAF\ROUND 5.doc,False
5e1b6f43dfb46150956635d040201400f68497eb879079b2101ffddc72ceb100,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST12\ROUND 5.doc,False
98442487191518aae359f8c048ad8dd2479b673b4a15924a976d5483e5a03f6f,3,14.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\14.doc,True
98442487191518aae359f8c048ad8dd2479b673b4a15924a976d5483e5a03f6f,3,ROUND5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14 FA\ROUND5.doc,False
98442487191518aae359f8c048ad8dd2479b673b4a15924a976d5483e5a03f6f,3,ROUND5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST14\ROUND5.doc,False
4e21049b64761e21c54eb6830dbb3c1adb78a19df7621f43f347ce307fd9b6bb,3,15.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\15.doc,True
4e21049b64761e21c54eb6830dbb3c1adb78a19df7621f43f347ce307fd9b6bb,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\ROUND 5.doc,False
4e21049b64761e21c54eb6830dbb3c1adb78a19df7621f43f347ce307fd9b6bb,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\ROUND 5.doc,False
95c40fc136a4e961b12705e355fb97c5af2f494af03a162e4fc8f5b1ea81fde4,3,16.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\16.doc,True
95c40fc136a4e961b12705e355fb97c5af2f494af03a162e4fc8f5b1ea81fde4,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\ROUND 5.doc,False
95c40fc136a4e961b12705e355fb97c5af2f494af03a162e4fc8f5b1ea81fde4,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\ROUND 5.doc,False
32b5c1aa13da0c33a88e49cbf1ae7afa1bcf7805babc7ede01a7ae713c0792e1,3,18.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\18.doc,True
32b5c1aa13da0c33a88e49cbf1ae7afa1bcf7805babc7ede01a7ae713c0792e1,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\ROUND 5.doc,False
32b5c1aa13da0c33a88e49cbf1ae7afa1bcf7805babc7ede01a7ae713c0792e1,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\ROUND 5.doc,False
85437d9d11bc933e05f0f3d82cb55f388c45b83acb1a6f4240c3afa7d903322b,3,19.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\19.doc,True
85437d9d11bc933e05f0f3d82cb55f388c45b83acb1a6f4240c3afa7d903322b,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\ROUND 5.doc,False
85437d9d11bc933e05f0f3d82cb55f388c45b83acb1a6f4240c3afa7d903322b,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\ROUND 5.doc,False
39ccd9d9e221b20fd01e2f529eaf0a7a3e60a23e1faecafb5785863cd91f10f6,3,20.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\20.doc,True
39ccd9d9e221b20fd01e2f529eaf0a7a3e60a23e1faecafb5785863cd91f10f6,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20 GA\ROUND 5.doc,False
39ccd9d9e221b20fd01e2f529eaf0a7a3e60a23e1faecafb5785863cd91f10f6,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST20\ROUND 5.doc,False
d31b598a7cefee18fa93e566b7079417203c9ae1a62ef9868360968305702033,3,22.docx,.docx,SMQ BIBLES\weekends\complicated questions\riddles\22.docx,True
d31b598a7cefee18fa93e566b7079417203c9ae1a62ef9868360968305702033,3,Round 5.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22 FF\Round 5.docx,False
d31b598a7cefee18fa93e566b7079417203c9ae1a62ef9868360968305702033,3,Round 5.docx,.docx,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST22\Round 5.docx,False
45b029b952a251b3518d94c383779985b08050d5d8fe6fd228529b4f214ac8c1,3,4.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\4.doc,True
45b029b952a251b3518d94c383779985b08050d5d8fe6fd228529b4f214ac8c1,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST4 GA\ROUND 5.doc,False
45b029b952a251b3518d94c383779985b08050d5d8fe6fd228529b4f214ac8c1,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST4\ROUND 5.doc,False
b040ecdcd359050d536137401c4d4c48d43f4675a0a6df38a434105c06ed2753,3,5.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\5.doc,True
b040ecdcd359050d536137401c4d4c48d43f4675a0a6df38a434105c06ed2753,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST5 GA\ROUND 5.doc,False
b040ecdcd359050d536137401c4d4c48d43f4675a0a6df38a434105c06ed2753,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST5\ROUND 5.doc,False
7c7f3d5f18bea723382537a7d2a3c40f9fd067218afa40da465f1359d76dea12,3,6.doc,.doc,SMQ BIBLES\weekends\complicated questions\riddles\6.doc,True
7c7f3d5f18bea723382537a7d2a3c40f9fd067218afa40da465f1359d76dea12,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST6 SAF\ROUND 5.doc,False
7c7f3d5f18bea723382537a7d2a3c40f9fd067218afa40da465f1359d76dea12,3,ROUND 5.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST6\ROUND 5.doc,False
211183bb541cd669c293c71f38728ed6ff261a6138e6f3aedd70a4dd95d1cac0,3,11.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\11.doc,True
211183bb541cd669c293c71f38728ed6ff261a6138e6f3aedd70a4dd95d1cac0,3,ROUND4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11 SAF\ROUND4.doc,False
211183bb541cd669c293c71f38728ed6ff261a6138e6f3aedd70a4dd95d1cac0,3,ROUND4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST11\ROUND4.doc,False
78d35c4028fd7bee99dfda4c2330195ebd9ea5808389b70cdaa3bb8c978b26be,3,12.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\12.doc,True
78d35c4028fd7bee99dfda4c2330195ebd9ea5808389b70cdaa3bb8c978b26be,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12 SAF\ROUND 4.doc,False
78d35c4028fd7bee99dfda4c2330195ebd9ea5808389b70cdaa3bb8c978b26be,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST12\ROUND 4.doc,False
920245e14ba86f24e9f9fa72e114b693403753bedcc0489237634fabf8c758d6,3,13.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\13.doc,True
920245e14ba86f24e9f9fa72e114b693403753bedcc0489237634fabf8c758d6,3,ROUND4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13 SAF\ROUND4.doc,False
920245e14ba86f24e9f9fa72e114b693403753bedcc0489237634fabf8c758d6,3,ROUND4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST13\ROUND4.doc,False
90f92b585da0b5175839c1ac42c0edcf80655523b1ed62fc87932759f857a258,3,15.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\15.doc,True
90f92b585da0b5175839c1ac42c0edcf80655523b1ed62fc87932759f857a258,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\ROUND 4.doc,False
90f92b585da0b5175839c1ac42c0edcf80655523b1ed62fc87932759f857a258,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\ROUND 4.doc,False
cb35660a35648607859ef3b57e89c1a6fb1fe043ba53b01199d86eb3fd25072b,3,16.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\16.doc,True
cb35660a35648607859ef3b57e89c1a6fb1fe043ba53b01199d86eb3fd25072b,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\ROUND 4.doc,False
cb35660a35648607859ef3b57e89c1a6fb1fe043ba53b01199d86eb3fd25072b,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\ROUND 4.doc,False
94fd20095df58ce1fe36c4e71b146305ee3a25fb0f4bc89e9ef0dbfb1a036730,3,18.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\18.doc,True
94fd20095df58ce1fe36c4e71b146305ee3a25fb0f4bc89e9ef0dbfb1a036730,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\ROUND 4.doc,False
94fd20095df58ce1fe36c4e71b146305ee3a25fb0f4bc89e9ef0dbfb1a036730,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\ROUND 4.doc,False
ebb6ef1022f3ff56938835f56641808699f5208cc9a21ba7f2057cd7039f523b,3,19.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\19.doc,True
ebb6ef1022f3ff56938835f56641808699f5208cc9a21ba7f2057cd7039f523b,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\ROUND 4.doc,False
ebb6ef1022f3ff56938835f56641808699f5208cc9a21ba7f2057cd7039f523b,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\ROUND 4.doc,False
736e6e4f3aacd1026f8d20ca98b8af4e3f091d02ce132ee1da05d368356fb351,3,2.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\2.doc,True
736e6e4f3aacd1026f8d20ca98b8af4e3f091d02ce132ee1da05d368356fb351,3,Round 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST2 GA\Round 4.doc,False
736e6e4f3aacd1026f8d20ca98b8af4e3f091d02ce132ee1da05d368356fb351,3,Round 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST2\Round 4.doc,False
fc25a1dae43cb952db31d0bbf5eebe0c49334360356240abf4a623d3a149c56f,3,20.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\20.doc,True
fc25a1dae43cb952db31d0bbf5eebe0c49334360356240abf4a623d3a149c56f,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20 GA\ROUND 4.doc,False
fc25a1dae43cb952db31d0bbf5eebe0c49334360356240abf4a623d3a149c56f,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST20\ROUND 4.doc,False
83154156bb95ad0ee4dc06b6a4b7e3911e71c6b49f62f79534fa9159ad041155,3,22.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\22.doc,True
83154156bb95ad0ee4dc06b6a4b7e3911e71c6b49f62f79534fa9159ad041155,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST22\ROUND 4.doc,False
83154156bb95ad0ee4dc06b6a4b7e3911e71c6b49f62f79534fa9159ad041155,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST22\ROUND 4.doc,False
8f079c198b8075fbeedaa51577b03e4e1613b19c55de4c6766f9677bdd960108,3,3.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\3.doc,True
8f079c198b8075fbeedaa51577b03e4e1613b19c55de4c6766f9677bdd960108,3,ROUND4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST3 GA\ROUND4.doc,False
8f079c198b8075fbeedaa51577b03e4e1613b19c55de4c6766f9677bdd960108,3,ROUND4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST3\ROUND4.doc,False
d28186a67d40425015290259a3c4e0f2fb7b414d16fa6a45612814bc2334dfc8,3,4.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\4.doc,True
d28186a67d40425015290259a3c4e0f2fb7b414d16fa6a45612814bc2334dfc8,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST4 GA\ROUND 4.doc,False
d28186a67d40425015290259a3c4e0f2fb7b414d16fa6a45612814bc2334dfc8,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST4\ROUND 4.doc,False
04a5498c1cb610fbf21f3eaaea8695ffb60e6551bad3143f13486d6ac0206565,3,5.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\5.doc,True
04a5498c1cb610fbf21f3eaaea8695ffb60e6551bad3143f13486d6ac0206565,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST5 GA\ROUND 4.doc,False
04a5498c1cb610fbf21f3eaaea8695ffb60e6551bad3143f13486d6ac0206565,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST5\ROUND 4.doc,False
799d91262b82bbbbf67eadbfe31005cc22a1241d015138fc65ff85cecba2e36f,3,6.doc,.doc,SMQ BIBLES\weekends\complicated questions\true or false\6.doc,True
799d91262b82bbbbf67eadbfe31005cc22a1241d015138fc65ff85cecba2e36f,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST6 SAF\ROUND 4.doc,False
799d91262b82bbbbf67eadbfe31005cc22a1241d015138fc65ff85cecba2e36f,3,ROUND 4.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST6\ROUND 4.doc,False
2ba04ba02eff2f145eaf5ca6e3499f3a23da4ea7eb4fb23c7475459ab15fe066,3,CONTESTS 1 - 10.docx,.docx,SMQ BIBLES\NSMQ 2014\CHEMISTRY\CONTESTS 1 - 10.docx,True
2ba04ba02eff2f145eaf5ca6e3499f3a23da4ea7eb4fb23c7475459ab15fe066,3,CONTESTS 1 - 10.docx,.docx,SMQ BIBLES\NSMQ 2014\MATHEMATICS\CONTESTS 1 - 10.docx,False
2ba04ba02eff2f145eaf5ca6e3499f3a23da4ea7eb4fb23c7475459ab15fe066,3,CONTESTS 1 - 10.docx,.docx,SMQ BIBLES\NSMQ 2014\Maths\Main Questions\CONTESTS 1 - 10.docx,False
0a4328c620df7bc21f2c051a05eafef33d21e044d9d43cefe2d9e009da58e467,3,CONTESTS 38-47.docx,.docx,SMQ BIBLES\NSMQ 2014\CHEMISTRY\CONTESTS 38-47.docx,True
0a4328c620df7bc21f2c051a05eafef33d21e044d9d43cefe2d9e009da58e467,3,CONTESTS 38-47.docx,.docx,SMQ BIBLES\NSMQ 2014\MATHEMATICS\CONTESTS 38-47.docx,False
0a4328c620df7bc21f2c051a05eafef33d21e044d9d43cefe2d9e009da58e467,3,CONTESTS 38-47.docx,.docx,SMQ BIBLES\NSMQ 2014\Maths\Main Questions\CONTESTS 38-47.docx,False
42358b41736d8c6d090c7873f46e51690c291959f44546bb847c6dce1997fea6,3,CONTESTS 48-57.docx,.docx,SMQ BIBLES\NSMQ 2014\CHEMISTRY\CONTESTS 48-57.docx,True
42358b41736d8c6d090c7873f46e51690c291959f44546bb847c6dce1997fea6,3,CONTESTS 48-57.docx,.docx,SMQ BIBLES\NSMQ 2014\MATHEMATICS\CONTESTS 48-57.docx,False
42358b41736d8c6d090c7873f46e51690c291959f44546bb847c6dce1997fea6,3,CONTESTS 48-57.docx,.docx,SMQ BIBLES\NSMQ 2014\Maths\Main Questions\CONTESTS 48-57.docx,False
a06204b309e2b8cf37c7d34a6c22927099274a110b114e812d9cdac7b2d3918e,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11\PROBLEM OF THE DAY.doc,True
a06204b309e2b8cf37c7d34a6c22927099274a110b114e812d9cdac7b2d3918e,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11 SAF\PROBLEM OF THE DAY.doc,False
a06204b309e2b8cf37c7d34a6c22927099274a110b114e812d9cdac7b2d3918e,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST11\PROBLEM OF THE DAY.doc,False
990caa7bb0c3b9da232441d0563add73811485bddfa9b3cc3864189cb8c08b55,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11\ROUND1.doc,True
990caa7bb0c3b9da232441d0563add73811485bddfa9b3cc3864189cb8c08b55,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11 SAF\ROUND1.doc,False
990caa7bb0c3b9da232441d0563add73811485bddfa9b3cc3864189cb8c08b55,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST11\ROUND1.doc,False
263276522949e26330e9e96088e8396cac58a92033fd8ff3aa880844c1af28af,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11\ROUND2.doc,True
263276522949e26330e9e96088e8396cac58a92033fd8ff3aa880844c1af28af,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST11 SAF\ROUND2.doc,False
263276522949e26330e9e96088e8396cac58a92033fd8ff3aa880844c1af28af,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST11\ROUND2.doc,False
1c752737edad3e24e5b891ae4221d163666f949c4b3db6ffd111295b7f188c43,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12\PROBLEM OF THE DAY.doc,True
1c752737edad3e24e5b891ae4221d163666f949c4b3db6ffd111295b7f188c43,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12 SAF\PROBLEM OF THE DAY.doc,False
1c752737edad3e24e5b891ae4221d163666f949c4b3db6ffd111295b7f188c43,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST12\PROBLEM OF THE DAY.doc,False
1204ea64e560f48cea15c18fc7694f48730d4b7c2076508a187e945057620d36,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12\ROUND1.doc,True
1204ea64e560f48cea15c18fc7694f48730d4b7c2076508a187e945057620d36,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST12 SAF\ROUND1.doc,False
1204ea64e560f48cea15c18fc7694f48730d4b7c2076508a187e945057620d36,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST12\ROUND1.doc,False
3379537c1501276a122f77d9ea91a477d71c64de8db87e7e62f81d761d61718f,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13\PROBLEM OF THE DAY.doc,True
3379537c1501276a122f77d9ea91a477d71c64de8db87e7e62f81d761d61718f,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13 SAF\PROBLEM OF THE DAY.doc,False
3379537c1501276a122f77d9ea91a477d71c64de8db87e7e62f81d761d61718f,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST13\PROBLEM OF THE DAY.doc,False
0180ff90161c68d45b1e634034e45fb006a1c84384a44d161a8db9dea92a49d9,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13\ROUND1.doc,True
